"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"hudscwq  ","P",04/09/2003 3:30,1,1,"",2.8,<4> ,0.35,<4> ,0.2,<4> ,99.6,<4> ,13.5,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 4:00,1,1,"",2.8,<4> ,0.35,<4> ,0.2,<4> ,99.5,<4> ,13.5,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 4:30,1,1,"",2.8,<4> ,0.35,<4> ,0.2,<4> ,99.5,<4> ,13.5,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 5:00,1,1,"",2.8,<4> ,0.34,<4> ,0.2,<4> ,99.5,<4> ,13.5,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 5:30,1,1,"",2.8,<4> ,0.34,<4> ,0.2,<4> ,99.4,<4> ,13.4,<4> ,0.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 6:00,1,1,"",2.8,<4> ,0.34,<4> ,0.2,<4> ,99.4,<4> ,13.4,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 6:30,1,1,"",2.8,<4> ,0.34,<4> ,0.2,<4> ,99.4,<4> ,13.4,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 7:00,1,1,"",2.8,<4> ,0.34,<4> ,0.2,<4> ,99.5,<4> ,13.5,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 7:30,1,1,"",2.9,<4> ,0.34,<4> ,0.2,<4> ,99.8,<4> ,13.5,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 8:00,1,1,"",2.9,<4> ,0.34,<4> ,0.2,<4> ,100.2,<4> ,13.5,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 8:30,1,1,"",2.9,<4> ,0.34,<4> ,0.2,<4> ,100.8,<4> ,13.6,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 9:00,1,1,"",3.0,<4> ,0.34,<4> ,0.2,<4> ,101.3,<4> ,13.6,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 9:30,1,1,"",3.0,<4> ,0.34,<4> ,0.2,<4> ,101.5,<4> ,13.7,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 10:00,1,1,"",3.0,<4> ,0.34,<4> ,0.2,<4> ,101.8,<4> ,13.7,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 10:30,1,1,"",3.1,<4> ,0.34,<4> ,0.2,<4> ,102.1,<4> ,13.7,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 11:00,1,1,"",3.1,<4> ,0.32,<4> ,0.2,<4> ,102.2,<4> ,13.7,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 11:30,1,1,"",3.1,<4> ,0.34,<4> ,0.2,<4> ,102.4,<4> ,13.7,<4> ,0.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 12:00,1,1,"",3.2,<4> ,0.34,<4> ,0.2,<4> ,102.5,<4> ,13.7,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 12:30,1,1,"",3.2,<4> ,0.34,<4> ,0.2,<4> ,103.0,<4> ,13.8,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 13:00,1,1,"",3.3,<4> ,0.34,<4> ,0.2,<4> ,103.5,<4> ,13.8,<4> ,0.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 13:30,1,1,"",3.4,<4> ,0.34,<4> ,0.2,<4> ,103.6,<4> ,13.8,<4> ,0.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 14:00,1,1,"",3.4,<4> ,0.34,<4> ,0.2,<4> ,103.6,<4> ,13.8,<4> ,0.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 14:30,1,1,"",3.5,<4> ,0.34,<4> ,0.2,<4> ,103.6,<4> ,13.8,<4> ,0.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 15:00,1,1,"",3.5,<4> ,0.34,<4> ,0.2,<4> ,103.4,<4> ,13.7,<4> ,0.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 15:30,1,1,"",3.5,<4> ,0.34,<4> ,0.2,<4> ,103.1,<4> ,13.7,<4> ,0.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 16:00,1,1,"",3.6,<4> ,0.34,<4> ,0.2,<4> ,102.8,<4> ,13.6,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 16:30,1,1,"",3.6,<4> ,0.34,<4> ,0.2,<4> ,102.6,<4> ,13.6,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 17:00,1,1,"",3.6,<4> ,0.34,<4> ,0.2,<4> ,102.7,<4> ,13.6,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 17:30,1,1,"",3.7,<4> ,0.34,<4> ,0.2,<4> ,102.7,<4> ,13.6,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 18:00,1,1,"",3.7,<4> ,0.33,<4> ,0.2,<4> ,102.4,<4> ,13.5,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 18:30,1,1,"",3.7,<4> ,0.33,<4> ,0.2,<4> ,101.7,<4> ,13.4,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 19:00,1,1,"",3.7,<4> ,0.33,<4> ,0.2,<4> ,100.7,<4> ,13.3,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,4,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 19:30,1,1,"",3.7,<4> ,0.33,<4> ,0.2,<4> ,100.0,<4> ,13.2,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 20:00,1,1,"",3.6,<4> ,0.3,<4> ,0.1,<4> ,99.5,<4> ,13.2,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 20:30,1,1,"",3.6,<4> ,0.33,<4> ,0.2,<4> ,99.3,<4> ,13.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,4,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 21:00,1,1,"",3.6,<4> ,0.33,<4> ,0.2,<4> ,99.2,<4> ,13.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,4,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 21:30,1,1,"",3.6,<4> ,0.33,<4> ,0.2,<4> ,99.2,<4> ,13.1,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,4,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 22:00,1,1,"",3.6,<4> ,0.33,<4> ,0.2,<4> ,99.1,<4> ,13.1,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,4,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 22:30,1,1,"",3.6,<4> ,0.33,<4> ,0.2,<4> ,99.1,<4> ,13.1,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,4,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 23:00,1,1,"",3.6,<4> ,0.33,<4> ,0.2,<4> ,99.0,<4> ,13.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/09/2003 23:30,1,1,"",3.6,<4> ,0.33,<4> ,0.2,<4> ,99.0,<4> ,13.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 0:00,1,1,"",3.6,<4> ,0.33,<4> ,0.2,<4> ,98.9,<4> ,13.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 0:30,1,1,"",3.6,<4> ,0.33,<4> ,0.2,<4> ,99.0,<4> ,13.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,4,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 1:00,1,1,"",3.6,<4> ,0.33,<4> ,0.2,<4> ,99.0,<4> ,13.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 1:30,1,1,"",3.5,<4> ,0.33,<4> ,0.2,<4> ,99.0,<4> ,13.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 2:00,1,1,"",3.5,<4> ,0.33,<4> ,0.2,<4> ,99.0,<4> ,13.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 2:30,1,1,"",3.5,<4> ,0.33,<4> ,0.2,<4> ,98.9,<4> ,13.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 3:00,1,1,"",3.5,<4> ,0.33,<4> ,0.2,<4> ,98.9,<4> ,13.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 3:30,1,1,"",3.5,<4> ,0.33,<4> ,0.2,<4> ,98.9,<4> ,13.1,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 4:00,1,1,"",3.5,<4> ,0.33,<4> ,0.2,<4> ,98.9,<4> ,13.1,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 4:30,1,1,"",3.5,<4> ,0.33,<4> ,0.2,<4> ,98.9,<4> ,13.1,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 5:00,1,1,"",3.5,<4> ,0.33,<4> ,0.2,<4> ,98.9,<4> ,13.1,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 5:30,1,1,"",3.4,<4> ,0.33,<4> ,0.2,<4> ,98.9,<4> ,13.1,<4> ,0.39,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 6:00,1,1,"",3.4,<4> ,0.33,<4> ,0.2,<4> ,99.0,<4> ,13.2,<4> ,0.39,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 6:30,1,1,"",3.4,<4> ,0.33,<4> ,0.2,<4> ,99.2,<4> ,13.2,<4> ,0.39,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 7:00,1,1,"",3.4,<4> ,0.33,<4> ,0.2,<4> ,99.6,<4> ,13.3,<4> ,0.39,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 7:30,1,1,"",3.5,<4> ,0.33,<4> ,0.2,<4> ,100.5,<4> ,13.4,<4> ,0.39,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 8:00,1,1,"",3.5,<4> ,0.33,<4> ,0.2,<4> ,101.3,<4> ,13.5,<4> ,0.39,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 8:30,1,1,"",3.6,<4> ,0.33,<4> ,0.2,<4> ,101.9,<4> ,13.5,<4> ,0.39,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 9:00,1,1,"",3.7,<4> ,0.33,<4> ,0.2,<4> ,102.7,<4> ,13.6,<4> ,0.39,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 9:30,1,1,"",3.9,<4> ,0.33,<4> ,0.2,<4> ,103.5,<4> ,13.6,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 10:00,1,1,"",4.1,<4> ,0.33,<4> ,0.2,<4> ,104.3,<4> ,13.6,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 10:30,1,1,"",4.4,<4> ,0.33,<4> ,0.2,<4> ,105.1,<4> ,13.6,<4> ,0.38,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 11:00,1,1,"",4.7,<4> ,0.33,<4> ,0.2,<4> ,105.7,<4> ,13.6,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 11:30,1,1,"",5.1,<4> ,0.33,<4> ,0.2,<4> ,106.4,<4> ,13.6,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 12:00,1,1,"",5.4,<4> ,0.33,<4> ,0.2,<4> ,106.9,<4> ,13.5,<4> ,0.37,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 12:30,1,1,"",5.7,<4> ,0.33,<4> ,0.2,<4> ,107.4,<4> ,13.5,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 13:00,1,1,"",6.0,<4> ,0.33,<4> ,0.2,<4> ,107.7,<4> ,13.4,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 13:30,1,1,"",6.3,<4> ,0.33,<4> ,0.2,<4> ,107.8,<4> ,13.3,<4> ,0.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 14:00,1,1,"",6.6,<4> ,0.33,<4> ,0.2,<4> ,107.6,<4> ,13.2,<4> ,0.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 14:30,1,1,"",6.7,<4> ,0.33,<4> ,0.2,<4> ,107.5,<4> ,13.1,<4> ,0.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 15:00,1,1,"",6.9,<4> ,0.33,<4> ,0.2,<4> ,107.1,<4> ,13.0,<4> ,0.34,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 15:30,1,1,"",7.0,<4> ,0.33,<4> ,0.2,<4> ,106.7,<4> ,12.9,<4> ,0.34,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 16:00,1,1,"",7.1,<4> ,0.33,<4> ,0.2,<4> ,106.1,<4> ,12.9,<4> ,0.34,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 16:30,1,1,"",7.1,<4> ,0.33,<4> ,0.2,<4> ,105.6,<4> ,12.8,<4> ,0.33,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 17:00,1,1,"",7.2,<4> ,0.33,<4> ,0.2,<4> ,104.9,<4> ,12.7,<4> ,0.33,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 17:30,1,1,"",7.3,<4> ,0.33,<4> ,0.2,<4> ,104.0,<4> ,12.5,<4> ,0.33,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 18:00,1,1,"",7.3,<4> ,0.33,<4> ,0.2,<4> ,103.0,<4> ,12.4,<4> ,0.33,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
"hudscwq  ","P",04/10/2003 18:30,1,1,"",7.4,<4> ,0.33,<4> ,0.2,<4> ,101.7,<4> ,12.2,<4> ,0.33,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.2,<4> ,2,<4> ,"",<-1> ,
